h, 0, 93.333, 70.571, 6.999999999999998, 1, 3.398, 0.014796, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.007724, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.010846, 98.000, 70.856, 7.0, 1, 5.098, 0.005595, 
h, 1, 80.000, 74.246, 7.000000000000001, 1, 101.953, 0.014686, 80.000, 74.246, 7.000000000000001, 1, 101.953, 0.015543, 80.000, 74.246, 7.000000000000001, 1, 101.953, 0.016368, 80.000, 73.644, 7.0, 1, 84.961, 0.011920, 
h, 2, 56.000, 73.111, 7.0, 1, 0.000, 0.010941, 56.000, 73.111, 7.0, 1, 0.000, 0.011256, 56.000, 73.111, 7.0, 1, 0.000, 0.012329, 56.000, 73.111, 7.0, 1, 0.000, 0.007893, 
h, 3, -, -, -, -, -, 120.097616, 98.000, 649.901, 55.99999999999978, 8, 535.254, 0.223320, 98.000, 649.901, 55.99999999999978, 8, 535.254, 0.262313, 97.990, 649.901, 56.0, 8, 535.254, 0.110552, 
h, 4, 93.333, 72.183, 6.999999999999998, 1, 8.680, 0.016582, 98.000, 73.035, 6.999999999999973, 1, 25.672, 0.009997, 98.000, 73.035, 6.999999999999973, 1, 25.672, 0.010811, 98.000, 73.035, 7.0, 1, 25.672, 0.006542, 
h, 5, 87.500, 133.017, 12.999999999999996, 2, 1.098, 0.022896, 56.000, 111.502, 11.0, 2, 0.340, 0.031912, 87.500, 133.017, 12.999999999999996, 2, 1.098, 0.029541, 87.500, 133.017, 13.0, 2, 1.098, 0.052204, 
h, 6, 70.000, 104.884, 10.000000000000055, 2, 1.098, 0.027479, 35.000, 113.111, 11.0, 2, 0.000, 0.025844, 70.000, 104.884, 10.000000000000052, 2, 1.098, 0.033826, 76.360, 124.884, 12.0, 2, 1.098, 0.082773, 
h, 7, 70.000, 115.125, 10.000000000000055, 2, 492.703, 0.028157, 70.000, 125.125, 11.0, 2, 492.703, 0.040334, 70.000, 125.125, 11.0, 2, 492.703, 0.042522, 76.360, 135.125, 12.0, 2, 492.703, 0.099509, 
h, 8, 148.000, 2.874, 0, 0, 101.941, 0.008486, 148.000, 2.874, 0, 0, 101.941, 0.008314, 148.000, 2.874, 0, 0, 101.941, 0.010969, 148.000, 2.874, 0, 0, 101.941, 0.003428, 
h, 9, -, -, -, -, -, 101.437792, 70.000, 679.693, 54.0, 8, 3925.195, 1.868282, 70.000, 689.693, 55.0, 8, 3925.195, 0.653304, 70.000, 649.693, 50.99999802508329, 8, 3925.195, 7.922712, 
h, 10, 
h, 11, 87.500, 1370.868, 136.99999999999997, 20, 5.098, 0.907365, -, -, -, -, -, 0.021122, -, -, -, -, -, 0.027581, 97.990, 1417.124, 140.0, 20, 101.953, 0.029914, 
h, 12, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.026247, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.025778, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.028553, 80.000, 70.622, 7.0, 1, 0.000, 0.012737, 
h, 13, 93.333, 75.708, 6.999999999999998, 1, 33.984, 0.030406, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.033815, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.049728, 98.000, 78.562, 7.0, 1, 50.977, 0.012742, 
v, 0, 93.333, 70.428, 6.999999999999998, 1, 2.549, 0.012039, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.007514, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.008981, 98.000, 70.856, 7.0, 1, 5.098, 0.004651, 
v, 1, 70.000, 83.392, 7.0, 1, 576.000, 0.012935, 70.000, 83.382, 7.0, 1, 575.538, 0.012398, 80.528, 84.124, 7.00000000000003, 1, 575.538, 0.016398, 80.529, 84.125, 7.0, 1, 575.577, 0.011873, 
v, 2, 56.000, 85.057, 7.0, 1, 576.000, 0.011532, 56.000, 85.006, 7.0, 1, 573.509, 0.011720, 56.000, 85.006, 7.0, 1, 573.509, 0.013349, 56.000, 73.111, 7.0, 1, 0.000, 0.008971, 
v, 3, -, -, -, -, -, 0.053970, 98.000, 639.378, 55.99999999999978, 8, 472.600, 0.100058, 98.000, 639.378, 55.99999999999978, 8, 472.600, 0.208551, 97.990, 639.370, 56.0, 8, 472.553, 0.043589, 
v, 4, 93.333, 72.391, 6.999999999999998, 1, 12.836, 0.013805, 98.000, 73.035, 6.999999999999973, 1, 25.672, 0.008801, 98.000, 73.035, 6.999999999999973, 1, 25.672, 0.009809, 98.000, 73.035, 7.0, 1, 25.672, 0.005806, 
v, 5, 70.000, 124.217, 10.999999999999996, 2, 576.000, 0.023406, 56.000, 113.197, 10.0, 2, 575.038, 0.023555, 87.500, 154.946, 13.999999999999993, 2, 575.038, 0.025885, 87.491, 132.842, 12.999999999999412, 2, 0.866, 0.080787, 
v, 6, 56.000, 126.058, 11.0, 2, 576.000, 0.029232, 56.000, 116.006, 10.0, 2, 573.509, 0.028841, 87.500, 156.756, 13.999999999999993, 2, 573.509, 0.029358, 87.491, 154.505, 14.0, 2, 464.991, 0.057853, 
v, 7, 35.000, 107.013, 8.0, 2, 1149.518, 0.026349, 87.500, 168.748, 14.000000000000165, 2, 1149.518, 0.026326, 87.500, 168.748, 13.999999999999993, 2, 1149.518, 0.031720, 87.491, 164.747, 14.0, 2, 956.597, 0.079273, 
v, 8, 148.000, 2.874, 0, 0, 101.941, 0.006751, 148.000, 2.874, 0, 0, 101.941, 0.007478, 148.000, 2.874, 0, 0, 101.941, 0.008175, 148.000, 2.874, 0, 0, 101.941, 0.002542, 
v, 9, -, -, -, -, -, 0.058423, 87.500, 703.399, 55.999999999999986, 8, 4031.934, 0.140429, 87.500, 703.399, 55.999999999999986, 8, 4031.934, 0.191083, 87.491, 692.101, 54.99999999999997, 8, 3995.291, 2.289796, 
v, 10, 
v, 11, 87.500, 1400.827, 139.99999999999997, 20, 4.855, 0.131234, -, -, -, -, -, 0.016383, -, -, -, -, -, 0.025299, 97.990, 1417.124, 140.0, 20, 101.953, 0.020530, 
v, 12, 87.500, 312.094, 6.9999999999999964, 1, 11516.055, 0.025926, 87.500, 312.094, 6.9999999999999964, 1, 11516.055, 0.028049, 87.500, 312.094, 6.999999999999997, 1, 11516.055, 0.036542, 87.491, 240.966, 7.0, 1, 8123.888, 0.015216, 
v, 13, 93.333, 75.708, 6.999999999999998, 1, 33.983, 0.028771, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.024164, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.033615, 98.000, 78.562, 7.0, 1, 50.977, 0.009337, 
hv, 0, 93.333, 70.428, 6.999999999999998, 1, 2.549, 0.012899, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.008526, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.008563, 98.000, 70.856, 7.0, 1, 5.098, 0.004459, 
hv, 1, 56.000, 82.639, 7.0, 1, 575.538, 0.014540, 56.000, 82.639, 7.0, 1, 575.538, 0.014593, 80.528, 84.124, 7.00000000000003, 1, 575.538, 0.016109, 80.529, 84.125, 7.0, 1, 575.577, 0.013209, 
hv, 2, 56.000, 85.006, 7.0, 1, 573.509, 0.012801, 56.000, 85.006, 7.0, 1, 573.509, 0.012437, 56.000, 85.006, 7.0, 1, 573.501, 0.012295, 56.000, 73.111, 7.0, 1, -0.000, 0.008395, 
hv, 3, -, -, -, -, -, 0.116402, 98.000, 640.226, 55.99999999999978, 8, 477.650, 0.211641, 98.000, 640.226, 55.99999999999978, 8, 477.650, 0.371933, 97.990, 640.226, 56.0, 8, 477.650, 0.100379, 
hv, 4, 93.333, 72.391, 6.999999999999998, 1, 12.836, 0.015545, 98.000, 73.035, 6.999999999999973, 1, 25.672, 0.010867, 98.000, 73.035, 6.999999999999973, 1, 25.672, 0.012267, 98.000, 73.035, 7.0, 1, 25.672, 0.006493, 
hv, 5, 70.000, 123.966, 11.0, 2, 576.000, 0.022491, 70.000, 123.946, 11.0, 2, 575.038, 0.024548, 87.500, 154.946, 13.999999999999993, 2, 575.038, 0.027044, 87.491, 132.842, 13.00000000000017, 2, 0.866, 0.073455, 
hv, 6, 56.000, 145.058, 13.0, 2, 576.000, 0.025116, 56.000, 125.756, 11.0, 2, 573.509, 0.025396, 87.500, 156.756, 13.999999999999993, 2, 573.509, 0.032109, 87.491, 154.505, 14.0, 2, 464.991, 0.059030, 
hv, 7, 35.000, 107.064, 8.0, 2, 1152.000, 0.031174, 87.500, 168.748, 13.999999999999993, 2, 1149.518, 0.026657, 87.500, 168.748, 13.999999999999993, 2, 1149.518, 0.033088, 87.491, 164.747, 14.0, 2, 956.597, 0.100391, 
hv, 8, 148.000, 2.874, 0, 0, 101.941, 0.007613, 148.000, 2.874, 0, 0, 101.941, 0.007654, 148.000, 2.874, 0, 0, 101.941, 0.011303, 148.000, 2.874, 0, 0, 101.941, 0.002568, 
hv, 9, -, -, -, -, -, 0.116145, 80.000, 703.438, 56.0, 8, 4031.902, 0.251621, 80.000, 703.438, 56.0, 8, 4031.902, 0.312590, 79.992, 663.430, 52.00000000001115, 8, 4031.672, 4.470358, 
hv, 10, 
hv, 11, 87.500, 1400.827, 139.99999999999997, 20, 4.855, 0.145402, -, -, -, -, -, 0.023937, -, -, -, -, -, 0.035837, 97.990, 1417.124, 140.0, 20, 101.953, 0.030035, 
hv, 12, 87.500, 312.094, 6.9999999999999964, 1, 11516.055, 0.028095, 87.500, 312.094, 6.9999999999999964, 1, 11516.055, 0.033719, 87.500, 312.094, 6.9999999999999964, 1, 11516.038, 0.045191, 87.491, 240.966, 7.0, 1, 8123.888, 0.021226, 
hv, 13, 93.333, 75.708, 6.999999999999998, 1, 33.983, 0.030392, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.025233, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.035492, 98.000, 78.562, 7.0, 1, 50.977, 0.010187, 
n, 0, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.009672, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.007540, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.008000, 98.000, 70.856, 7.0, 1, 5.098, 0.005408, 
n, 1, 80.000, 74.246, 7.000000000000001, 1, 101.953, 0.015142, 80.000, 74.246, 7.000000000000001, 1, 101.953, 0.013541, 80.000, 74.246, 7.000000000000001, 1, 101.953, 0.013819, 80.000, 74.246, 7.0, 1, 101.953, 0.010840, 
n, 2, 56.000, 73.111, 7.0, 1, 0.000, 0.010953, 56.000, 73.111, 7.0, 1, 0.000, 0.010106, 56.000, 73.111, 7.0, 1, 0.000, 0.010396, 56.000, 73.111, 7.0, 1, 0.000, 0.007798, 
n, 3, -, -, -, -, -, 120.260260, 98.000, 650.757, 55.99999999999978, 8, 540.352, 0.860787, 98.000, 650.757, 55.99999999999978, 8, 540.352, 0.132756, 97.990, 650.757, 56.0, 8, 540.352, 0.043842, 
n, 4, 80.000, 71.281, 6.999999999999849, 1, 25.488, 0.023288, 98.000, 73.035, 6.999999999999973, 1, 25.672, 0.009061, 98.000, 73.035, 6.999999999999973, 1, 25.672, 0.010734, 98.000, 73.035, 7.0, 1, 25.672, 0.007369, 
n, 5, 74.679, 113.017, 11.000000000000004, 2, 1.098, 0.019748, 70.000, 112.016, 11.0, 2, 1.020, 0.028670, 74.679, 113.017, 11.000000000000004, 2, 1.098, 0.023200, 74.679, 113.017, 11.0, 2, 1.098, 0.032454, 
n, 6, 55.994, 94.884, 9.0, 2, 1.098, 0.019237, 56.000, 113.111, 11.0, 2, 0.000, 0.024312, 55.994, 94.884, 9.0, 2, 1.098, 0.022617, 56.000, 94.884, 9.0, 2, 1.098, 0.042300, 
n, 7, 55.994, 105.125, 9.0, 2, 492.703, 0.020725, 48.555, 95.125, 8.0, 2, 492.703, 0.031852, 55.994, 105.125, 9.0, 2, 492.703, 0.029672, 56.000, 105.125, 9.0, 2, 492.703, 0.048657, 
n, 8, 148.000, 2.874, 0, 0, 101.941, 0.006917, 148.000, 2.874, 0, 0, 101.941, 0.004801, 148.000, 2.874, 0, 0, 101.941, 0.008702, 148.000, 2.874, 0, 0, 101.941, 0.003083, 
n, 9, -, -, -, -, -, 2.023962, 70.000, 649.693, 50.99999999999999, 8, 3925.195, 0.208691, 70.000, 649.693, 50.99999999999999, 8, 3925.195, 0.352853, 70.000, 649.693, 51.0, 8, 3925.195, 2.564076, 
n, 10, 
n, 11, 87.500, 1400.012, 139.99999999999997, 20, 0.000, 0.201103, -, -, -, -, -, 0.020624, -, -, -, -, -, 0.019650, 97.990, 1417.124, 140.0, 20, 101.953, 0.023816, 
n, 12, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.025638, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.024326, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.024674, 80.000, 70.622, 7.0, 1, 0.000, 0.019229, 
n, 13, 87.500, 70.001, 6.9999999999999964, 1, 0.000, 0.034052, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.024691, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.039779, 98.000, 78.562, 7.0, 1, 50.977, 0.012069, 
